1,956,2810.77,35
1,961,7912.18,83
1,965,10653.8,125
1,959,14424.8,160
1,964,15915.9,196
1,956,18635,235
1,965,29669.8,290
1,957,34706.8,333
1,962,39644.4,372
1,959,44646.5,417
1,964,49691.8,464
1,954,53505.5,503
1,961,57282,542
1,946,59942.1,578
1,953,63816.7,618
1,958,65326.3,656
1,957,66871,694
1,963,71808.9,732
1,958,77950.1,778
1,964,84040.2,819
1,965,89087,863
1,956,92851.7,897
1,959,99159.3,952
1,952,103101,991
1,965,112689,1041
1,962,115345,1080
1,967,126131,1130
1,964,132255,1177
1,965,137229,1218
1,961,145532,1256
1,967,149341,1294
2,961,3864.28,39
2,968,15886.1,97
2,959,19783.7,143
2,968,23661.7,189
2,962,27519,233
2,961,32521.8,278
2,960,35177.7,311
2,961,39013.1,349
2,962,42934,394
2,955,46759.6,434
2,969,48344.7,477
2,961,57865.1,523
2,965,66389.7,574
2,968,69100.7,616
2,959,75267.2,662
2,966,79087.3,705
2,959,85244.1,747
2,970,93826.8,807
2,966,101168,857
2,959,108421,901
2,957,113330,938
2,964,114860,976
2,966,121039,1022
2,961,127112,1060
2,958,129824,1097
2,965,137011,1139
2,960,146582,1186
3,960,5011.28,38
3,958,10060,78
3,965,15156.5,124
3,962,19032.9,166
3,970,30149.4,225
3,952,35168.3,266
3,958,36662.5,299
3,965,43952.8,347
3,961,48932.4,390
3,964,57470.9,437
3,959,61367.8,481
3,964,65176.9,522
3,967,83003,590
3,961,89147.3,638
3,962,92995,676
3,962,99162.1,717
3,962,104237,765
3,966,106942,805
3,956,111903,843
3,962,115765,884
3,963,120715,924
3,959,122278,965
3,958,126021,997
3,961,131070,1039
3,964,133758,1081
3,957,139908,1125
3,964,145971,1162
4,967,3998.58,49
4,963,7896.48,91
4,963,16355.4,137
4,960,21283.2,171
4,951,25088,206
4,961,27685,239
4,970,32735.3,280
4,950,35399,311
4,964,38141.9,354
4,970,52521.1,411
4,964,57555.4,458
4,962,62472.6,489
4,964,70979.8,538
4,962,77085.8,577
4,966,80907.5,619
4,955,84750.5,658
4,970,91985,707
4,964,99278.8,754
4,959,103199,801
4,956,109334,842
4,962,116817,883
4,954,118359,923
4,952,119857,957
4,960,130721,1009
4,966,135770,1053
4,966,147737,1109
5,957,5074.01,39
5,963,14724.2,86
5,970,19764.9,136
5,965,23560,174
5,959,29891.7,215
5,956,34862.1,259
5,964,38704.8,300
5,959,40221,333
5,971,47485.4,382
5,969,59394.5,436
5,965,65489.8,480
5,961,72804.9,529
5,966,82351.4,578
5,964,86198.4,616
5,964,92378.1,660
5,962,96220.4,700
5,969,100056,745
5,959,105243,788
5,956,106700,818
5,964,115073,859
5,963,120069,902
5,960,130833,955
5,958,133463,987
5,964,137249,1027
5,952,138704,1058
5,966,147080,1101
5,967,148569,1134
6,967,7451.2,48
6,965,13605,91
6,963,16361.9,134
6,963,28263.1,185
6,961,33214.1,225
6,968,48513.2,288
6,955,53518.1,328
6,965,58503.6,372
6,954,62390.3,414
6,970,67519.1,466
6,965,72470.4,509
6,960,78683.9,559
6,963,80226,597
6,962,84080.6,639
6,957,85598.8,670
6,959,90541.6,710
6,962,94443,755
6,959,96021,796
6,970,103394,852
6,955,112201,897
6,961,115987,933
6,957,118677,969
6,964,126063,1020
6,964,132354,1074
6,961,138467,1118
6,960,139981,1154
6,956,146095,1193
6,960,147618,1232
7,961,3909.76,39
7,965,7778.73,80
7,955,11656.4,119
7,967,16761.1,170
7,966,24034.1,217
7,954,28956.6,251
7,955,33872.5,284
7,960,36550.8,320
7,963,39144.4,352
7,967,43047.6,400
7,961,45769.5,438
7,964,50727.3,480
7,964,55688.7,522
7,960,57167.7,555
7,967,64520.9,604
7,965,68700.7,651
7,959,70142.8,679
7,963,77320,721
7,955,82339.9,757
7,966,85045.2,799
7,968,91251,853
7,963,100855,904
7,965,106902,946
7,960,108444,984
7,962,111099,1022
7,959,117257,1068
7,960,126768,1113
7,962,129476,1155
7,965,131091,1201
7,963,136064,1244
7,959,141030,1285
7,961,148409,1334
8,964,4990.12,37
8,959,7690.8,77
8,963,11519.7,118
8,958,15314.4,156
8,948,16770.1,184
8,957,19478.7,222
