16,1176,68763.1,100
16,1169,105250,181
16,1166,129931,261
17,1178,60646.5,96
17,1171,112820,187
17,1173,137392,265
18,1168,28747.5,75
18,1173,73373.4,166
18,1166,105934,245
19,1159,32734.2,76
19,1176,85205.8,166
19,1170,125465,247
20,1173,36785.8,88
20,1165,57381.2,157
20,1166,78106.8,236
20,1168,111033,314
1,1168,24577.5,83
1,1167,37099.5,144
1,1167,80953.4,226
1,1174,113363,314
2,1168,32496.9,86
2,1172,86995.3,180
2,1171,140895,273
3,1172,33765.1,83
3,1166,58883.9,159
3,1172,96526,239
3,1170,145812,324
4,1162,21104,78
4,1166,66139.5,160
4,1173,116447,249
5,1167,37758.9,88
5,1163,59924.4,157
5,1173,104667,240
5,1167,136870,325
6,1169,32436.3,86
6,1164,64589.1,169
6,1172,85120.9,247
6,1176,132920,337
7,1169,13011.7,71
7,1172,37297.6,147
7,1164,73387.1,226
7,1169,105606,305
7,1172,141759,396
8,1161,29930.6,68
8,1166,59563.9,150
8,1171,89298,230
8,1169,133307,309
9,1172,56648.2,85
9,1166,98302.8,162
9,1167,141602,245
10,1166,37081.8,81
10,1163,69289.4,158
10,1167,98877,241
10,1173,133277,332
10,1166,153668,409
11,1178,61991.5,98
11,1161,95200.5,185
11,1172,133827,270
12,1168,50354.5,90
12,1173,99856.9,185
12,1165,113290,250
13,1176,50006.3,87
13,1175,95481.8,174
13,1167,132523,254
14,1171,49576.1,91
14,1171,83114.2,174
14,1169,122721,248
15,1171,21010.6,71
15,1170,58177.2,157
15,1170,95415.5,235
15,1170,140301,320
