16,1056,5.70149,1,1
16,1060,8.37558,1,2
16,1064,11.0623,1,3
16,1067,13.3215,1,4
16,1070,15.7955,1,5
16,1073,19.0376,1,6
16,1077,21.3442,1,7
16,1080,23.4056,1,8
16,1083,25.396,1,9
16,1086,28.3878,1,10
16,1089,30.5756,1,11
16,1092,33.1932,1,12
16,1094,35.5282,1,13
16,1097,37.8455,1,14
16,1099,40.2523,1,15
16,1101,42.9907,1,16
16,1103,46.0158,1,17
16,1105,48.7767,1,18
16,1107,51.062,1,19
16,1109,54.2421,1,20
16,1111,56.4666,1,21
16,1114,58.1893,1,22
16,1116,60.1955,1,23
16,1118,61.9691,1,24
16,1120,63.789,1,25
16,1122,66.7098,1,26
16,1124,70.1663,1,27
16,1126,72.7618,1,28
16,1128,76.0636,1,29
16,1130,78.2853,1,30
16,1132,80.1892,1,31
16,1133,84.5517,1,32
16,1134,88.0212,1,33
16,1135,91.5957,1,34
16,1136,94.4688,1,35
16,1137,96.8551,1,36
16,1138,99.2793,1,37
16,1139,102.262,1,38
16,1141,104.495,1,39
16,1142,106.291,1,40
16,1143,108.082,1,41
16,1144,109.826,1,42
16,1145,111.539,1,43
16,1146,113.529,1,44
16,1147,115.757,1,45
16,1148,118.002,1,46
16,1149,119.933,1,47
16,1150,121.664,1,48
16,1151,123.369,1,49
16,1152,125.065,1,50
16,1153,126.851,1,51
16,1154,128.686,1,52
16,1155,130.437,1,53
16,1156,132.785,1,54
16,1157,137.867,1,57
16,1158,141.785,1,59
16,1159,143.941,1,60
16,1160,147.482,1,62
16,1161,150.886,1,63
16,1162,153.279,1,64
16,1163,163.589,1,71
16,1164,168.101,1,73
16,1165,188.081,1,86
16,1166,195.845,1,90
16,1167,202.645,1,94
16,1168,209.572,1,98
16,1169,217.22,1,102
16,1170,223.942,1,106
16,1171,232.762,1,112
16,1172,236.218,1,114
16,1173,238.121,1,115
16,1174,262.339,1,133
16,1175,267.01,1,135
16,1176,274.713,1,138
16,1177,332.125,1,177
16,1178,378.769,1,206
16,1179,383.211,1,208
16,1180,423.926,1,238
16,1181,561.495,1,337
16,1182,564.809,1,339
16,1183,581.575,1,351
16,1184,593.891,1,359
16,1185,648.03,1,399
16,1186,669.459,1,414
16,1187,941.834,1,598
16,1188,978.875,1,619
16,1189,1523.04,1,916
16,1190,3404.13,1,1974
16,1191,4056.85,1,2342
16,1192,42609.8,1,29374
16,1193,59849.7,1,41748
16,1194,60132.1,1,41953
16,1195,63670.9,1,44521
17,1066,2.11274,1,1
17,1069,4.7596,1,2
17,1072,6.928,1,3
17,1075,9.0368,1,4
17,1078,10.9723,1,5
17,1081,12.8592,1,6
17,1084,14.7837,1,7
17,1086,16.9312,1,8
17,1089,18.8501,1,9
17,1091,21.0718,1,10
17,1093,23.9306,1,11
17,1095,26.4362,1,12
17,1097,28.614,1,13
17,1099,30.7055,1,14
17,1101,32.9473,1,15
17,1103,35.2164,1,16
17,1105,37.6023,1,17
17,1107,40.6498,1,18
17,1109,42.8506,1,19
17,1111,44.7115,1,20
17,1113,46.3967,1,21
17,1115,48.061,1,22
17,1117,49.7241,1,23
17,1118,51.3849,1,24
17,1120,53.1163,1,25
17,1121,55.426,1,26
17,1123,57.1582,1,27
17,1124,58.8201,1,28
17,1126,60.4872,1,29
17,1127,62.1401,1,30
17,1128,63.7913,1,31
17,1129,65.4414,1,32
17,1130,67.0951,1,33
17,1131,68.7534,1,34
17,1133,71.1469,1,35
17,1134,73.2414,1,36
17,1136,74.9823,1,37
17,1137,76.679,1,38
17,1138,78.3642,1,39
17,1139,80.0388,1,40
17,1140,81.7335,1,41
17,1141,83.397,1,42
17,1142,85.2512,1,43
17,1143,87.6868,1,44
17,1144,89.7336,1,45
17,1145,91.621,1,46
17,1146,93.4985,1,47
17,1147,95.3826,1,48
17,1148,97.2637,1,49
17,1149,99.1313,1,50
17,1150,101.276,1,51
17,1151,104.684,1,52
17,1152,107.288,1,53
17,1153,109.479,1,54
17,1154,111.324,1,55
17,1155,113.001,1,56
17,1156,114.668,1,57
17,1157,121.134,1,60
17,1158,124.401,1,61
17,1159,127.086,1,62
17,1160,129.469,1,63
17,1161,131.698,1,64
17,1162,142.236,1,70
17,1163,145.811,1,72
17,1164,152.257,1,75
17,1165,161.014,1,80
17,1166,167.049,1,84
17,1167,170.49,1,86
17,1168,182.116,1,94
17,1169,185.351,1,96
17,1170,190.217,1,99
17,1171,198.942,1,105
17,1172,205.069,1,109
17,1173,247.033,1,139
17,1174,336.909,1,198
17,1175,338.824,1,199
17,1176,343.768,1,202
17,1177,373.159,1,219
17,1178,397.298,1,236
17,1179,407.363,1,243
17,1180,436.785,1,264
17,1181,535.78,1,310
17,1182,635.547,1,340
17,1183,1041.79,1,535
17,1184,1044.64,1,536
17,1185,1617.86,1,917
17,1186,1919.3,1,1130
17,1187,2209.06,1,1320
17,1188,2220.08,1,1324
17,1189,3890.92,1,2288
17,1190,11552.2,1,7076
17,1191,13206.3,1,8118
17,1192,55541.9,1,35539
17,1193,95881.6,1,62547
17,1194,149578,1,99622
18,1053,2.52487,1,1
18,1057,5.40069,1,2
18,1061,8.22005,1,3
18,1064,11.2565,1,4
18,1067,13.7376,1,5
18,1070,16.1949,1,6
18,1073,18.4257,1,7
18,1076,20.7011,1,8
18,1079,23.0945,1,9
18,1082,26.2269,1,10
18,1085,29.1896,1,11
18,1088,31.853,1,12
18,1091,34.3416,1,13
18,1093,36.9703,1,14
18,1095,39.3625,1,15
18,1097,42.0271,1,16
18,1099,44.9843,1,17
18,1101,47.592,1,18
18,1103,49.989,1,19
18,1105,52.3114,1,20
18,1107,54.4971,1,21
18,1109,56.7887,1,22
18,1111,59.3917,1,23
18,1113,62.0493,1,24
18,1115,64.7293,1,25
18,1116,67.4626,1,26
18,1117,69.9085,1,27
18,1119,72.2522,1,28
18,1121,74.6156,1,29
18,1122,77.6848,1,30
18,1123,81.0438,1,31
18,1124,84.1794,1,32
18,1125,87.2561,1,33
18,1126,90.0984,1,34
18,1128,92.8238,1,35
18,1130,95.9775,1,36
18,1131,98.6682,1,37
18,1132,101.406,1,38
18,1133,103.867,1,39
18,1134,106.064,1,40
18,1136,108.095,1,41
18,1137,110.496,1,42
18,1138,112.772,1,43
18,1139,114.953,1,44
18,1140,117.068,1,45
18,1141,119.138,1,46
18,1142,121.189,1,47
18,1143,123.23,1,48
18,1144,125.552,1,49
18,1146,128.899,1,50
18,1147,131.006,1,51
18,1148,133.017,1,52
18,1149,134.959,1,53
18,1150,136.872,1,54
18,1151,138.753,1,55
18,1152,140.684,1,56
18,1153,146.107,1,59
18,1154,149.347,1,61
18,1155,159.119,1,68
18,1156,163.853,1,71
18,1157,165.801,1,72
18,1158,169.001,1,74
18,1159,170.854,1,75
18,1160,174.884,1,77
18,1161,178.38,1,78
18,1162,180.657,1,79
18,1163,186.528,1,83
18,1164,197.888,1,88
18,1165,205.175,1,92
18,1166,209.163,1,94
18,1167,214.655,1,97
18,1168,221.445,1,101
18,1169,227.932,1,105
18,1170,231.46,1,107
18,1171,238.842,1,112
18,1172,279.203,1,142
18,1173,311.518,1,165
18,1174,314.466,1,166
18,1175,318.232,1,168
18,1176,326.017,1,173
18,1177,345.792,1,184
18,1178,362.793,1,194
18,1179,395.214,1,215
18,1180,472.503,1,268
18,1181,495.773,1,284
18,1182,504.966,1,290
18,1183,524.343,1,303
18,1184,564.187,1,333
18,1185,698.692,1,429
18,1186,711.69,1,438
18,1187,747.434,1,465
18,1188,1132.52,1,735
18,1189,1143.72,1,742
18,1190,2542.56,1,1738
18,1191,2545.38,1,1739
18,1192,2971.12,1,2045
19,1053,3.1853,1,1
19,1057,6.89327,1,2
19,1060,9.06878,1,3
19,1063,11.0603,1,4
19,1066,13.0156,1,5
19,1069,16.4626,1,6
19,1072,21.7662,1,7
19,1075,25.9739,1,8
19,1078,28.3274,1,9
19,1081,31.2704,1,10
19,1084,34.1035,1,11
19,1086,36.4524,1,12
19,1089,38.661,1,13
19,1091,40.9084,1,14
19,1093,43.2872,1,15
19,1095,45.3447,1,16
19,1097,47.4104,1,17
19,1099,49.7979,1,18
19,1101,51.9873,1,19
19,1104,53.903,1,20
19,1106,55.7158,1,21
19,1108,57.5024,1,22
19,1110,59.2832,1,23
19,1112,61.0284,1,24
19,1114,63.0725,1,25
