run,score,time,step
5,2101,81787,11557
5,2120,82501.5,11653
5,2120,82940.5,11733
5,2099,83623,11815
5,2111,84383.2,11906
5,2108,85278.5,12002
5,2119,86203.3,12097
5,2097,86692.4,12178
5,2136,87785.1,12284
5,2102,88125.4,12349
5,2104,88617,12421
5,2107,89183.9,12505
5,2094,90057.6,12590
5,2125,90904.5,12689
5,2109,91337.5,12764
5,2112,91743.1,12851
5,2118,92455.2,12947
5,2116,95694.2,13035
5,2116,96338,13127
5,2104,96887.7,13208
5,2114,97569.4,13308
5,2111,98076.1,13396
5,2114,98552.1,13483
5,2129,99514,13584
5,2105,99894.5,13665
5,2114,100474,13752
5,2103,100791,13816
5,2093,101290,13901
5,2103,101743,13983
5,2097,102205,14066
5,2111,102442,14142
5,2102,103372,14231
5,2112,104012,14317
5,2097,104458,14403
5,2119,105454,14516
5,2102,106218,14610
5,2096,106583,14684
5,2124,107232,14780
5,2118,107789,14860
5,2112,108163,14940
5,2108,109044,15035
5,2099,109469,15111
5,2110,109919,15196
5,2116,110351,15277
5,2088,111035,15362
5,2109,111805,15456
5,2117,112320,15546
5,2108,113062,15627
5,2115,113899,15726
5,2112,114534,15813
5,2107,114964,15894
5,2130,115617,15988
5,2120,116331,16084
5,2109,116768,16165
5,2099,117272,16250
5,2125,118122,16351
5,2114,118838,16446
5,2114,119592,16535
5,2125,120265,16640
5,2122,120701,16745
5,2123,121293,16840
5,2117,121870,16930
5,2104,122439,17015
5,2120,123534,17116
5,2111,123905,17196
5,2115,124465,17276
5,2110,125031,17361
5,2109,125856,17454
5,2099,126277,17529
5,2117,126792,17615
5,2113,127473,17698
5,2114,128610,17795
5,2128,129045,17879
5,2116,130020,17987
5,2108,130653,18075
5,2111,131361,18163
5,2128,132108,18264
5,2109,132571,18350
5,2119,133101,18441
5,2110,133538,18518
5,2123,134067,18604
5,2116,134722,18694
5,2118,135165,18774
5,2125,135861,18873
5,2118,136474,18971
5,2100,136931,19052
5,2092,137434,19129
5,2120,137923,19227
5,2108,138507,19309
5,2101,139096,19396
5,2129,140328,19515
5,2095,140899,19596
5,2094,141193,19664
5,2105,141828,19744
5,2111,142757,19846
5,2120,143414,19937
5,2101,143988,20017
5,2096,144494,20098
5,2103,145217,20190
5,2118,145873,20279
5,2107,146575,20361
5,2110,146977,20448
5,2109,147386,20537
5,2112,147901,20619
5,2092,148334,20696
5,2096,148844,20777
5,2124,149771,20877
6,2115,584.727,85
6,2120,1044.25,170
6,2100,1869.62,252
6,2110,2590.21,343
6,2106,2968.64,419
6,2111,3483.13,500
6,2104,4072.08,585
6,2111,4551.11,676
6,2107,5256.36,762
6,2126,6299.94,858
6,2119,7276.84,952
6,2112,8128.49,1045
6,2112,8731,1136
6,2122,9115.66,1215
6,2112,10051,1315
6,2112,10423.5,1391
6,2106,10669.7,1463
6,2104,11439.2,1548
6,2104,11785.6,1632
6,2118,12590.9,1731
6,2106,12853.7,1810
6,2128,13595.3,1910
6,2114,14584.5,2007
6,2112,16137.7,2108
6,2104,16798.1,2199
6,2107,17349.5,2283
6,2118,18031.5,2378
6,2102,18365.6,2436
6,2129,19089.9,2529
6,2104,19709.9,2603
6,2125,20304.6,2692
6,2091,21055.2,2770
6,2123,21702.6,2857
6,2129,22638.8,2959
6,2106,23726,3048
6,2091,24020.5,3116
6,2116,24665.8,3201
6,2110,25422.4,3284
6,2116,26267.2,3374
6,2125,27287.5,3487
6,2113,28156.3,3584
6,2128,28755.3,3675
6,2102,29626,3776
6,2109,30200.1,3858
6,2114,30951.5,3961
6,2127,31709.5,4065
6,2124,32731.6,4176
6,2124,33352.9,4278
6,2094,33670.2,4351
6,2115,34502.4,4436
6,2111,35099.2,4518
6,2094,35684,4604
6,2104,36105.3,4673
6,2117,37012.5,4765
6,2110,37518.7,4846
6,2099,38169.8,4935
6,2100,39187.5,5024
6,2105,39811.5,5102
6,2094,40523.6,5188
6,2095,41022.5,5266
6,2109,41258.6,5337
6,2097,41694.9,5411
6,2116,42686.4,5512
6,2117,43406.4,5601
6,2123,44252.1,5694
6,2106,45231.2,5789
6,2117,45990.5,5873
6,2109,46780.8,5967
6,2116,47299,6051
6,2100,47704.9,6136
6,2115,48497.2,6230
6,2109,49550.2,6327
6,2100,50265.1,6413
6,2111,50919.2,6503
6,2124,51753.7,6614
6,2115,52353.2,6705
6,2104,52946.3,6794
6,2111,53330.9,6873
6,2116,53709.5,6950
6,2095,54235.1,7038
6,2113,55015.5,7129
6,2120,55622.3,7226
6,2102,56242.5,7302
6,2091,56742.8,7379
6,2113,57657.4,7473
6,2100,58230.9,7554
6,2108,59076.8,7646
6,2112,59804.8,7737
6,2105,60438.7,7820
6,2118,60882.5,7900
6,2112,61565.1,7999
6,2114,62173.7,8093
6,2106,62765.5,8178
6,2097,63201.7,8252
6,2113,63749.7,8345
6,2116,64313.4,8424
6,2105,64854.2,8494
6,2104,65248,8578
6,2131,65824.6,8658
6,2115,66726.4,8747
6,2093,67226.3,8824
6,2112,67862.6,8907
6,2122,68374.7,9003
6,2118,69186.4,9103
6,2116,70118.2,9202
6,2123,70564.6,9275
6,2113,71307.9,9368
6,2111,71890.8,9452
6,2129,72582.9,9557
6,2117,73162.7,9639
6,2103,73797.5,9719
6,2111,74522.6,9811
6,2124,75403.3,9917
6,2123,76067,10009
6,2107,76505.4,10084
6,2121,77640.4,10187
6,2125,78900.2,10299
6,2116,79426.7,10387
6,2109,80242.3,10491
6,2087,80855.8,10564
6,2114,81635.7,10655
6,2107,82191,10729
6,2128,82946,10836
6,2117,83616.9,10931
6,2109,84339.5,11019
6,2128,85224.1,11125
6,2110,85892.9,11218
6,2104,86463.2,11298
6,2114,87051.3,11386
6,2105,87718.3,11480
6,2110,88740.7,11567
6,2114,89743,11673
6,2101,90373.4,11754
6,2129,91062.2,11857
6,2104,91434.7,11932
6,2104,91888.9,12011
6,2108,92739.5,12106
6,2117,93451.2,12193
6,2114,93953.2,12274
6,2122,94838.3,12378
6,2114,95359.3,12465
6,2117,96018.6,12557
6,2112,96604.9,12642
6,2119,97049.5,12721
6,2104,97491.5,12797
6,2122,98235.4,12875
6,2127,99041,12974
6,2102,99352.2,13049
6,2112,99621.5,13132
6,2119,100747,13235
6,2113,101387,13318
6,2129,102172,13410
6,2115,102825,13500
6,2098,103278,13582
6,2117,103825,13674
6,2107,104435,13745
6,2108,104872,13820
6,2110,105575,13902
6,2120,106308,14000
6,2111,107140,14094
6,2099,107611,14170
6,2107,108273,14260
6,2118,109248,14354
6,2108,109720,14442
6,2129,110184,14529
6,2105,111196,14629
6,2098,111736,14715
6,2113,112138,14797
6,2098,112645,14869
6,2107,113505,14959
6,2106,114054,15045
6,2115,115050,15142
6,2120,115707,15231
6,2119,116848,15337
6,2120,117635,15428
6,2105,118563,15526
6,2093,118942,15601
6,2107,119369,15675
6,2103,119742,15747
6,2122,120478,15843
6,2115,121212,15940
6,2115,121664,16022
6,2119,122088,16119
6,2107,122618,16209
6,2118,123586,16299
6,2091,124007,16369
6,2122,124547,16463
6,2125,125502,16572
6,2117,126483,16667
6,2108,127065,16750
6,2113,127571,16828
6,2099,128203,16907
6,2118,128750,17005
6,2116,129197,17087
6,2105,129721,17172
6,2126,130591,17271
6,2098,131044,17356
6,2103,131606,17435
6,2109,132352,17532
6,2115,133053,17617
6,2121,134040,17715
6,2112,134530,17788
6,2125,135273,17889
6,2110,135936,17981
6,2128,136596,18074
6,2100,136888,18143
6,2095,137311,18219
6,2093,138101,18308
6,2121,138847,18411
6,2124,139497,18502
6,2122,140164,18595
6,2112,140664,18672
6,2127,141399,18766
6,2106,141994,18856
6,2129,143251,18968
6,2103,143586,19053
6,2108,144395,19152
6,2113,144832,19239
6,2104,145594,19335
6,2125,146277,19432
6,2122,147136,19531
6,2121,147802,19623
6,2105,148521,19715
6,2101,149166,19803
6,2116,149942,19893
7,2120,606.201,94
7,2123,1297.73,195
7,2110,1760.6,279
7,2121,2157.91,366
7,2110,2663.89,445
7,2118,3593.67,543
7,2124,4068.78,632
7,2114,5156.41,738
7,2108,5878.34,828
7,2109,6545.06,916
7,2098,7514.03,995
7,2104,7946.77,1082
7,2113,8450.51,1159
7,2121,9104.57,1241
7,2123,9697.16,1329
7,2113,10413,1420
7,2112,10830.1,1509
7,2113,11451.5,1607
7,2105,12034,1688
7,2111,12836,1779
7,2126,13599.5,1890
7,2120,14278.3,1984
7,2101,15149.3,2076
7,2099,15446.2,2146
7,2118,16705.7,2252
7,2110,17249,2340
7,2114,17758.8,2420
7,2111,18104.6,2508
7,2122,18641.5,2598
7,2114,19905,2707
7,2109,20830.5,2805
7,2120,21974.9,2907
7,2107,22613.2,3000
7,2114,23099.3,3081
7,2110,23862.8,3175
7,2124,24434.8,3266
7,2105,24715.4,3354
7,2112,25364.5,3442
7,2102,25940.6,3520
7,2111,26401.7,3607
7,2116,26999.8,3699
7,2113,28009,3798
7,2110,28492.3,3884
7,2104,28877.4,3960
7,2100,29450.9,4041
7,2115,30650.7,4140
7,2104,31228.2,4217
7,2108,31838.1,4304
7,2099,32248.8,4392
7,2129,33249.9,4494
7,2102,33634.3,4567
7,2106,33898.9,4649
7,2107,34649.3,4751
7,2127,35285.9,4835
7,2122,35971.5,4932
7,2125,36614.7,5017
7,2125,37035,5111
7,2108,37406.7,5191
7,2107,37976.8,5268
7,2109,38380.7,5357
7,2126,39514.4,5464
7,2116,40211.3,5544
7,2114,40665.9,5630
7,2115,41130.7,5718
7,2116,42000.6,5817
7,2114,42933.9,5919
7,2093,43708.2,6005
7,2109,44237,6093
7,2109,44822.3,6177
7,2109,45665.4,6271
7,2116,46729.1,6378
7,2124,47599.2,6480
7,2122,48518,6578
7,2113,49423.3,6673
7,2112,50072.4,6756
7,2106,50510.4,6832
7,2121,51101.9,6921
7,2116,51920.4,7026
7,2105,52236.5,7104
7,2102,52931.2,7185
7,2095,53554.3,7264
7,2117,54272.8,7352
7,2113,54780.7,7432
7,2101,55217.7,7508
7,2094,55714.5,7579
7,2118,56503.6,7673
7,2098,56950.9,7750
7,2100,57328.6,7825
7,2109,57716.9,7906
7,2107,58549.7,7993
7,2108,59038.9,8065
7,2108,59361.5,8143
7,2106,60030.2,8234
7,2116,61103.1,8341
7,2097,61468.8,8412
7,2109,62289.5,8499
7,2115,63092.7,8599
7,2106,63675.3,8684
7,2111,64342.4,8772
7,2105,64789.2,8851
7,2099,65308.2,8936
7,2094,65961.8,9020
7,2120,67018.7,9117
7,2123,68083.3,9214
7,2097,68596.3,9291
7,2114,69005.7,9370
7,2106,69565.9,9460
7,2100,69979,9535
7,2097,70258.9,9591
7,2105,70915.2,9677
7,2099,71340,9754
7,2114,71810.5,9840
7,2098,72318.6,9917
7,2118,73169.1,10013
7,2113,74080.7,10115
7,2123,74911.5,10211
7,2120,75383,10291
7,2110,76279.7,10380
7,2114,77292.1,10468
7,2122,78455.4,10568
7,2117,78972.8,10659
7,2112,79919,10749
7,2121,80975.2,10856
7,2118,81746.4,10945
7,2116,82496.7,11038
7,2114,83382.3,11133
7,2112,84170.7,11225
7,2094,84596.4,11303
7,2114,85410.2,11389
7,2115,86146.1,11475
7,2120,87196.4,11574
7,2121,87951.3,11676
7,2114,88668.9,11759
7,2097,88981.4,11834
7,2118,89654.9,11931
7,2100,90174.7,12012
7,2116,90643.5,12098
7,2122,91666.1,12203
7,2127,92459.1,12306
7,2131,93398.5,12407
7,2108,93810.5,12481
7,2105,94335.5,12556
7,2102,94868.4,12634
7,2121,95488.9,12727
7,2093,95814.9,12795
7,2098,96413.4,12878
7,2113,97232.5,12967
7,2101,97808.1,13049
7,2110,98597.9,13134
7,2083,99043.3,13208
7,2107,100051,13296
7,2115,100716,13403
7,2109,101348,13483
7,2108,101817,13563
7,2112,102547,13655
7,2114,103061,13736
7,2104,103568,13813
7,2108,104278,13896
7,2108,105164,13985
7,2100,105723,14054
7,2114,106026,14136
7,2099,106490,14214
7,2124,107362,14318
7,2111,108065,14405
7,2132,109193,14514
7,2118,110105,14605
7,2116,110823,14696
7,2101,111217,14779
7,2105,111798,14861
7,2128,112476,14951
7,2112,113474,15041
7,2113,114495,15142
7,2102,114984,15219
7,2117,116108,15335
7,2129,116826,15425
7,2105,117279,15508
7,2109,117950,15599
7,2119,118541,15697
7,2117,119047,15782
7,2108,119618,15859
7,2116,120268,15947
7,2103,121157,16052
7,2104,122064,16141
7,2123,123233,16240
7,2104,124275,16325
7,2121,125118,16412
7,2085,125800,16486
7,2115,126599,16575
7,2127,127076,16662
7,2112,127670,16750
7,2101,128062,16832
7,2115,128839,16921
7,2095,129653,17001
7,2120,130089,17076
7,2122,130441,17164
7,2091,130884,17238
7,2128,132169,17358
7,2120,132733,17448
7,2097,133326,17532
7,2116,133896,17611
7,2117,134519,17705
7,2106,135130,17787
7,2116,136064,17877
7,2127,136901,17967
7,2114,137421,18050
7,2110,138028,18119
7,2117,139152,18223
7,2099,139800,18308
7,2125,140359,18403
7,2108,140949,18482
7,2095,141456,18561
7,2117,142031,18644
7,2095,142337,18716
7,2123,143006,18813
7,2101,143508,18890
7,2112,144228,18983
7,2104,144620,19066
7,2109,145511,19153
7,2100,146085,19236
7,2113,146978,19322
7,2111,147772,19410
7,2106,148455,19507
7,2118,149399,19607
7,2107,149984,19691
8,2117,990.629,98
8,2118,1722.68,193
8,2115,2678.87,281
8,2109,3606.8,375
8,2108,4114.41,457
8,2104,4583.14,543
8,2114,5572.03,639
8,2114,6497.9,723
8,2119,6994.68,803
8,2105,7609.02,884
8,2115,7922.36,961
8,2097,8549.32,1042
8,2110,9118.83,1133
8,2124,10241.4,1233
8,2112,11145,1333
8,2114,11993.2,1431
8,2109,12897.6,1523
8,2106,13577.2,1599
8,2102,14175.1,1677
8,2107,15285.3,1778
8,2110,15990.9,1872
8,2107,16458.4,1948
8,2112,17115.9,2024
8,2111,17706.8,2108
8,2121,18551.6,2208
8,2118,19424.2,2300
8,2120,20189,2395
8,2116,20727.2,2475
8,2108,21383.1,2552
8,2099,21801.9,2621
8,2103,22700.7,2713
8,2123,23321.6,2811
8,2106,24024.5,2900
8,2105,24362.3,2975
8,2128,24884.8,3057
8,2090,25425.9,3124
8,2117,26208.9,3213
8,2114,26810.7,3306
8,2102,27227,3373
8,2107,27998.9,3453
8,2099,28745.6,3540
8,2111,29611.5,3631
8,2116,30146.8,3707
8,2116,30652.3,3777
8,2114,31233.6,3860
8,2104,32179.1,3947
8,2106,32980.8,4028
8,2109,33601.2,4111
8,2109,34211.9,4186
8,2109,34928.6,4275
8,2108,35514.9,4358
8,2103,35827.1,4432
8,2114,36507.7,4530
8,2100,37340.7,4618
8,2107,38259.5,4714
8,2104,38755.8,4787
8,2101,39344,4871
8,2099,39852.3,4951
8,2097,40209.8,5021
8,2110,40955.5,5115
8,2120,41502.6,5211
8,2112,42298.4,5302
8,2100,43109,5395
8,2105,43664.1,5469
8,2094,44346.9,5552
8,2118,45211,5649
8,2105,46152.1,5752
8,2119,52204.1,5851
8,2111,52906.8,5948
8,2112,53660.8,6043
8,2114,54277.1,6131
8,2106,55020.2,6224
8,2108,55565,6304
8,2103,56127.1,6391
8,2099,56412.1,6463
8,2101,57065.6,6542
8,2103,57488.3,6620
8,2112,58102.3,6704
8,2116,58738.7,6800
8,2123,59609.8,6897
8,2092,60219.2,6985
8,2109,60697.8,7062
8,2116,61502.1,7158
8,2106,62532.5,7254
8,2103,63028.4,7339
8,2094,63470.1,7428
8,2125,64166.1,7523
8,2113,64719.4,7606
8,2113,65479.8,7704
8,2114,65928.4,7795
8,2121,66225.8,7873
8,2130,66692.4,7968
8,2115,67391.8,8062
8,2102,67869.1,8137
8,2087,68596.1,8223
8,2115,69322.6,8308
8,2117,69646.5,8389
8,2111,70405.1,8483
8,2130,70875.2,8558
8,2109,71672.6,8650
8,2116,72546.8,8746
8,2106,73021.2,8821
8,2117,74123.6,8913
8,2104,74803.7,9003
8,2105,75164,9077
8,2113,76002.1,9179
8,2107,76501.6,9266
8,2101,77113.5,9351
8,2096,77697.6,9433
8,2113,78638.3,9528
8,2106,79316.3,9619
8,2120,79967.8,9721
8,2113,80717.5,9814
8,2106,81491.1,9894
8,2114,81914.1,9974
8,2124,82407.1,10055
8,2103,82908.1,10139
8,2095,83385.6,10216
8,2109,83689.8,10292
8,2107,84001.8,10372
8,2114,84665,10453
8,2125,85458.5,10540
8,2116,86650.6,10647
8,2116,87592.9,10747
8,2103,88154.8,10834
8,2106,89047.9,10940
8,2118,89799.5,11033
8,2119,90375.1,11125
8,2109,91036.4,11208
8,2112,91517.8,11286
8,2105,92144.8,11378
8,2117,92471.9,11462
8,2102,93222.1,11556
8,2115,93777.5,11641
8,2111,94271.7,11722
8,2116,95122.6,11831
8,2111,95573.8,11920
8,2109,96313.5,12012
8,2105,96631.2,12093
8,2114,97118,12174
8,2096,97845.8,12260
8,2137,98901.3,12384
8,2121,99790.6,12486
8,2112,100346,12573
8,2102,100931,12647
8,2098,101504,12739
8,2112,102246,12828
8,2110,102994,12919
8,2104,103288,12995
8,2122,103806,13087
8,2113,104623,13183
8,2117,105059,13270
8,2121,106147,13384
8,2109,106922,13490
8,2101,107596,13572
8,2107,108080,13652
8,2104,108621,13735
8,2138,109405,13841
8,2111,109974,13931
8,2101,110650,14016
8,2111,111537,14117
8,2104,112023,14199
8,2106,112934,14282
8,2110,113722,14367
8,2115,114171,14458
8,2107,114645,14535
8,2119,115203,14621
8,2116,116006,14714
8,2111,116701,14807
8,2124,117396,14899
8,2101,117949,14983
8,2116,118638,15076
8,2111,119329,15172
8,2098,119829,15255
8,2094,120371,15337
8,2129,121248,15437
8,2106,121707,15528
8,2093,121971,15591
8,2114,122582,15676
8,2109,123562,15766
8,2106,124053,15849
8,2123,124700,15946
8,2107,125122,16025
8,2113,125483,16104
8,2114,126622,16211
8,2111,127030,16284
8,2122,127748,16385
8,2119,128689,16483
8,2108,129102,16559
8,2108,129410,16640
8,2127,130225,16761
8,2119,131670,16876
8,2104,132131,16950
8,2110,132735,17028
8,2116,133673,17124
8,2118,134221,17211
8,2106,134776,17294
8,2110,135519,17385
8,2102,135943,17462
8,2117,136694,17555
8,2109,137662,17643
8,2110,138268,17724
8,2114,138923,17826
8,2106,139291,17908
8,2121,140050,18003
8,2113,140836,18089
8,2109,141157,18174
8,2102,141559,18244
8,2108,142308,18334
8,2120,143184,18429
8,2111,144003,18524
8,2119,145266,18638
8,2099,145755,18720
8,2111,146691,18813
8,2113,147484,18899
8,2123,148452,19011
8,2112,148743,19083
8,2094,149162,19158
8,2122,149992,19257
9,2113,378.236,79
9,2125,877.688,160
9,2096,1364.92,241
9,2116,2156.23,343
9,2115,2651.58,425
9,2107,3595.82,517
9,2118,4340.76,609
9,2106,4844.07,692
9,2130,5622.29,783
9,2129,6338.11,877
9,2122,7296.03,975
9,2105,7699.74,1063
9,2106,8522.08,1158
9,2092,9131.21,1234
9,2118,10153.5,1336
9,2113,10623.8,1427
9,2102,11067.6,1511
9,2115,11523.9,1580
9,2102,12161.2,1670
9,2123,12806.9,1763
9,2119,13758.2,1862
9,2100,14125.5,1939
9,2117,14767.1,2032
9,2117,15259.2,2114
9,2107,15646.6,2190
9,2118,16393.7,2286
9,2122,16777.9,2373
9,2126,17159.2,2458
9,2103,17736.2,2549
9,2101,18030.8,2621
9,2114,18772.8,2707
9,2098,19046.9,2773
9,2113,19668.2,2856
9,2123,20124,2945
9,2089,20541.2,3020
9,2114,21173.3,3103
9,2114,21833.7,3196
9,2093,22708,3287
9,2094,23069.2,3361
9,2115,23421.9,3435
9,2109,24202.1,3535
9,2113,24760.6,3616
9,2095,25110.7,3684
9,2123,25933.6,3777
9,2117,26758.9,3871
9,2104,27585.2,3964
9,2119,28609.1,4068
9,2114,29114.9,4153
9,2108,29532.5,4227
9,2126,29988.9,4319
9,2107,30891.6,4418
9,2105,31445.9,4497
9,2121,31881.9,4578
9,2112,32576.5,4668
9,2097,33130.2,4751
9,2106,33700.6,4833
9,2116,34599.8,4933
9,2120,35237.6,5026
9,2125,36158,5131
9,2110,36779.1,5216
9,2125,37499.7,5313
9,2113,38754.1,5414
9,2112,39368.7,5492
9,2116,40156.2,5595
9,2112,40651.4,5676
9,2115,41410.2,5771
9,2106,42197.5,5873
9,2105,43144,5973
9,2110,43543.3,6047
9,2097,44215.5,6130
9,2128,44830.2,6235
9,2117,45547.9,6333
9,2100,46333.3,6415
9,2109,47255.4,6498
9,2095,47653.8,6563
9,2115,48603,6656
9,2115,49483.2,6749
9,2129,50537.1,6864
9,2118,51241.8,6960
9,2107,52135,7058
9,2107,52571.4,7140
9,2134,54512.3,7277
9,2120,55226.1,7369
9,2103,55785.5,7451
9,2114,56687.9,7531
9,2101,57437.3,7616
9,2102,57938.6,7695
9,2106,58324.7,7780
9,2110,59283.6,7878
9,2105,59920.3,7964
9,2112,60152.2,8033
9,2093,60586.4,8110
9,2105,61531.8,8201
9,2112,62021.8,8283
9,2115,62717.5,8374
9,2104,63208,8455
9,2099,63563.7,8525
9,2114,64212,8620
9,2112,64749.4,8693
9,2108,65750.6,8784
9,2098,66313,8868
9,2113,66927.5,8952
9,2100,67541.7,9034
9,2104,68255,9124
9,2111,68671.8,9214
9,2099,69109.9,9288
9,2122,69695,9377
9,2110,70257.1,9462
9,2101,70702.2,9548
9,2110,71459.3,9636
9,2099,71945.3,9710
9,2116,73281.6,9816
9,2127,74212.6,9919
9,2105,74774.9,9996
9,2090,75209,10071
9,2102,75619.9,10157
9,2112,76189.1,10240
9,2109,76970.5,10320
9,2105,77573.2,10394
9,2112,77954.6,10471
9,2118,78552.1,10562
9,2111,79255.4,10651
9,2119,80160.5,10745
9,2102,80599.6,10824
9,2108,80834.8,10896
9,2112,81256.3,10965
9,2105,81757.5,11044
9,2101,82311.6,11122
9,2120,82888.1,11208
9,2104,83533.3,11297
9,2110,83914.5,11377
9,2090,84208,11443
9,2121,85069.3,11549
9,2107,85456.8,11627
9,2135,86842.3,11748
9,2104,87221.7,11827
9,2097,87795.5,11910
9,2122,88385.9,12001
9,2120,89510.6,12111
9,2122,90353.8,12208
9,2100,90869.8,12292
9,2117,91552.9,12374
9,2120,92599.2,12478
9,2108,93860.6,12589
9,2119,94771.1,12686
9,2116,95927,12784
9,2114,96239.7,12860
9,2110,97085,12958
9,2106,97534,13035
9,2122,98443,13134
9,2122,99226.7,13224
9,2109,100196,13320
9,2106,101028,13408
9,2123,101812,13508
9,2104,102389,13592
9,2107,103422,13690
9,2109,104125,13772
9,2106,104782,13861
9,2121,105326,13953
9,2116,106057,14048
9,2101,106705,14132
9,2120,107516,14238
9,2114,108050,14321
9,2115,108718,14414
9,2125,109533,14511
9,2099,109906,14588
9,2123,110961,14694
9,2115,112418,14808
9,2105,112828,14895
9,2117,113418,14985
9,2121,114230,15088
9,2117,115055,15175
9,2120,115977,15277
9,2136,116761,15373
9,2117,117353,15462
9,2118,117978,15541
9,2103,118626,15630
9,2109,119180,15706
9,2103,119639,15791
9,2107,120227,15879
9,2104,120637,15946
9,2098,121205,16026
9,2121,121618,16111
9,2117,122463,16206
9,2104,122955,16282
9,2103,123463,16362
9,2093,123899,16436
9,2101,124543,16521
9,2087,125030,16590
9,2102,125470,16669
9,2113,126386,16766
9,2116,127282,16858
9,2109,127715,16932
9,2116,128452,17015
9,2109,129006,17094
9,2129,129958,17206
9,2118,130693,17301
9,2098,131633,17396
9,2111,132362,17486
9,2103,132979,17574
9,2121,133641,17656
9,2105,134041,17732
9,2093,134423,17800
9,2121,135234,17889
9,2123,135720,17977
9,2099,136246,18059
9,2114,136833,18149
9,2117,137378,18246
9,2104,138279,18339
9,2110,138633,18409
9,2106,138873,18484
9,2116,139540,18573
9,2110,140085,18643
9,2109,141136,18746
9,2109,141568,18821
9,2092,141994,18893
9,2129,142525,18982
9,2115,143083,19061
9,2105,143907,19147
9,2114,144560,19240
9,2115,145012,19323
9,2109,145881,19412
9,2117,146903,19506
9,2112,147688,19590
9,2108,148119,19665
9,2123,148719,19759
10,2116,466.035,83
10,2115,1531.33,190
10,2106,1898.44,265
10,2106,2460.63,342
10,2120,3073.19,435
10,2106,3530.72,514
10,2111,3981.34,594
10,2116,4683.58,683
10,2104,5458.72,767
10,2100,6048.61,856
10,2118,6556.69,937
10,2114,7191.77,1023
10,2103,7905.12,1108
10,2107,8537.87,1191
10,2096,9235.14,1274
10,2098,9819.66,1358
10,2112,10440.7,1442
10,2128,11369.7,1544
10,2105,11815.9,1625
10,2113,12373.4,1703
10,2120,12760.5,1784
10,2117,13747.5,1883
10,2114,14436.5,1973
10,2117,15262.5,2079
10,2095,15695.1,2152
10,2114,16224.5,2231
10,2108,16796.9,2308
10,2104,17305.4,2388
10,2112,18231.8,2479
10,2136,18590.1,2574
10,2100,19032.2,2654
10,2113,19296.8,2735
10,2105,19758.1,2820
10,2118,20501.6,2916
10,2125,21234.1,3011
10,2115,22422.3,3118
10,2109,23422.8,3221
10,2114,24268.3,3312
10,2101,24637.3,3386
10,2123,25111.8,3477
10,2130,25942.8,3588
10,2125,27073.1,3700
10,2117,27631.9,3773
10,2110,28483.9,3867
10,2114,29086.2,3959
10,2110,29667.4,4044
10,2118,30584.7,4138
10,2119,31547.1,4232
10,2107,32079.5,4323
10,2131,32620.3,4419
10,2109,33340.5,4512
10,2108,33851.2,4590
10,2110,34395.8,4687
10,2120,35187.6,4781
10,2127,36184.3,4886
10,2118,36878.3,4970
10,2100,37371.4,5046
10,2102,37683.7,5122
10,2119,38394.1,5213
10,2107,39101.8,5300
10,2093,39716.6,5375
10,2120,40324.8,5473
10,2103,40929.5,5566
10,2104,41502,5646
10,2103,41891.2,5729
10,2112,42746.5,5827
10,2127,43318.3,5910
10,2098,44020,5994
10,2109,44406.2,6071
10,2113,44874.4,6155
10,2110,45609.3,6252
10,2117,46633.2,6345
10,2126,47236,6443
10,2099,47877.9,6526
10,2124,48873.4,6631
10,2108,49523.3,6718
10,2121,50443.3,6818
10,2101,51145.7,6904
10,2113,51533,6984
10,2122,51788.8,7059
10,2118,52309,7145
10,2115,53037.2,7243
10,2116,53822.2,7334
10,2101,54203.4,7413
10,2133,55499.8,7524
10,2110,56311.2,7611
10,2105,56702.5,7689
10,2107,57214.6,7767
10,2109,57802.4,7844
10,2116,58530,7932
10,2108,58988,8013
10,2110,59372,8091
10,2130,60137.7,8194
10,2102,60800.8,8289
10,2116,61180,8364
10,2104,61626.8,8441
10,2119,62148.9,8525
10,2114,62817.7,8615
10,2117,63366.2,8704
10,2103,63885.6,8791
10,2123,64458.2,8875
10,2108,65099.6,8957
10,2095,65614.7,9037
10,2110,66460.5,9128
10,2129,67140.3,9222
10,2122,67564.4,9313
10,2124,68679.1,9416
10,2124,69169.1,9503
10,2107,69637.3,9586
10,2112,70223.5,9673
10,2098,70861.7,9757
10,2102,71354.9,9833
10,2116,71941.8,9916
10,2102,72462.2,10000
10,2109,73230.5,10087
10,2107,74011.6,10177
10,2127,74747.4,10278
10,2114,75429.6,10379
10,2111,75990.1,10458
10,2102,76460.5,10548
10,2106,77097,10629
10,2128,78137.6,10729
10,2116,78831.3,10823
10,2119,79434.4,10916
10,2119,80362.8,11017
10,2124,81328.6,11112
10,2109,81901.8,11196
10,2110,82211.9,11272
10,2122,82880.5,11370
10,2110,83508.8,11449
10,2107,84215.3,11537
10,2121,84749.3,11628
10,2131,86212.7,11750
10,2115,86904.6,11847
10,2111,87487.8,11934
10,2102,88009.6,12019
10,2097,88515.5,12100
10,2133,89000.4,12197
10,2087,89303.9,12266
10,2110,89764.9,12349
10,2120,90366.5,12445
10,2094,90846,12518
10,2119,91505.2,12608
10,2105,92072.1,12688
10,2108,92754.2,12786
10,2120,93199.5,12866
10,2110,94061.5,12964
10,2114,95102.9,13067
10,2117,95933.9,13177
