16,1166,1058.79,68
16,1158,1839.38,126
16,1162,2783.37,196
16,1152,3640.96,259
16,1160,4644.7,332
16,1153,5468.46,392
16,1162,6263.06,450
16,1150,7045.06,507
16,1149,7754.13,559
16,1155,8630.76,623
16,1156,25638.2,674
16,1155,26419.5,734
16,1150,27192.7,793
16,1153,27969.3,851
16,1151,28714.2,908
16,1159,29524.3,971
16,1161,30417.4,1039
16,1153,31302.3,1106
16,1161,32152.3,1171
16,1158,33001.4,1236
16,1153,33789.1,1296
16,1151,34567.7,1355
16,1161,35359.4,1416
16,1155,36189,1479
16,1157,36936.4,1537
16,1158,37704.8,1596
16,1151,38331.4,1644
16,1154,39314.6,1715
16,1160,40182,1778
16,1153,40953.7,1837
16,1161,41710.8,1894
16,1157,42556.5,1959
16,1155,43287.4,2016
16,1149,43942.1,2066
16,1145,44777.5,2130
16,1156,45584,2192
16,1152,46417.4,2256
16,1160,47315,2324
16,1165,48164.7,2389
16,1166,48978.5,2452
16,1152,49776.9,2513
16,1158,50617.2,2578
16,1154,51333.7,2634
16,1160,52219.7,2702
16,1164,53046.9,2765
16,1151,53840.3,2826
16,1165,54772.4,2898
16,1161,55580.6,2961
16,1163,56390.4,3023
16,1161,57233.1,3087
16,1156,58056.4,3150
16,1164,58928.9,3215
16,1156,59807.6,3282
16,1153,60564.9,3340
16,1158,61340.8,3400
16,1162,62218.9,3466
16,1153,62963.6,3523
16,1151,63679.6,3577
16,1157,64490.3,3639
16,1161,65314.1,3702
16,1159,66154.3,3766
16,1158,67025.9,3833
16,1172,68027.5,3909
16,1156,68843.9,3972
16,1152,69536.9,4025
16,1155,70236.4,4078
16,1151,71020.1,4138
16,1153,71787.3,4197
16,1157,72540.3,4255
16,1150,73303.6,4313
16,1163,74205.3,4382
16,1157,75002.9,4443
16,1146,75645.5,4493
16,1160,76447.1,4555
16,1158,77322.7,4622
16,1159,78107.7,4683
16,1154,78893.1,4743
16,1163,79692.5,4804
16,1160,80585.5,4872
16,1153,81395.1,4935
16,1156,82254.6,5000
16,1161,83123.6,5066
16,1150,83849.4,5121
16,1157,84575.7,5176
16,1157,85387.5,5239
16,1158,86204.3,5300
16,1156,86970.2,5359
16,1153,87838.1,5425
16,1151,88611.6,5485
16,1157,89455.4,5550
16,1165,90358.8,5620
16,1161,91227.9,5687
16,1155,91932.6,5740
16,1149,92713,5801
16,1165,93756.3,5880
16,1157,94627.8,5947
16,1157,95438.3,6010
16,1164,96455.3,6087
16,1162,97359.9,6157
16,1156,98243.7,6224
16,1154,99005.5,6282
16,1158,99805.8,6343
16,1154,100663,6408
16,1156,101384,6464
16,1156,102297,6533
16,1157,103052,6591
16,1155,103778,6646
16,1152,104563,6706
16,1151,105352,6766
16,1155,106170,6828
16,1156,106918,6885
16,1155,107666,6942
16,1158,108598,7014
16,1157,109475,7082
16,1151,110256,7141
16,1158,111029,7200
16,1160,111893,7266
16,1155,112656,7324
16,1156,113336,7377
16,1159,114137,7438
16,1144,114778,7488
16,1155,115641,7553
16,1157,116490,7618
16,1159,117321,7682
16,1155,118110,7742
16,1153,118855,7800
16,1164,119723,7866
16,1150,120531,7929
16,1162,121378,7994
16,1150,122094,8049
16,1155,122921,8113
16,1163,123735,8176
16,1156,124584,8241
16,1160,125347,8300
16,1151,126163,8363
16,1154,126921,8421
16,1155,127711,8480
16,1148,128492,8537
16,1160,129583,8602
16,1162,131185,8662
16,1156,132083,8727
16,1156,133029,8793
16,1152,133792,8849
16,1157,135099,8909
16,1160,135872,8962
16,1157,136753,9023
16,1161,138019,9084
16,1158,138888,9145
16,1164,139855,9212
16,1156,140729,9271
16,1157,141779,9334
16,1152,142493,9386
16,1165,143431,9456
16,1157,144272,9515
16,1161,145114,9579
16,1158,146015,9647
16,1154,146876,9712
16,1150,147602,9766
16,1159,148437,9830
16,1162,149317,9897
17,1144,827.109,54
17,1153,1822.14,113
17,1158,2665.23,175
17,1157,3502.44,238
17,1162,4376.8,303
17,1162,5269.84,370
17,1168,6179.29,438
17,1156,6979.51,500
17,1156,7787.64,561
17,1159,8670.21,628
17,1162,9518.95,692
17,1160,10278.6,749
17,1153,11049,808
17,1156,11911.6,873
17,1161,12819.7,942
17,1156,13662.9,1005
17,1153,14434,1063
17,1158,15281.6,1128
17,1148,16017.2,1184
17,1150,16744.3,1239
17,1159,17565.5,1300
17,1164,18488.4,1370
17,1148,19285.4,1429
17,1152,20091.5,1489
17,1158,20863,1548
17,1158,21477.1,1595
17,1157,22229,1652
17,1157,23143.2,1721
17,1142,23796.7,1771
17,1161,24664.2,1837
17,1163,25543.9,1904
17,1154,26362.8,1965
17,1155,27181.7,2027
17,1153,27947.7,2085
17,1160,28776.2,2147
17,1156,29574.9,2207
17,1158,30396.3,2269
17,1152,31173.3,2329
17,1156,31916.5,2385
17,1155,32705.7,2445
17,1154,33363.4,2495
17,1162,34242.7,2561
17,1156,35202.5,2634
17,1155,36093,2701
17,1155,36958,2768
17,1154,37595.9,2816
17,1154,38414.9,2878
17,1159,39245.7,2941
17,1150,40021.2,3000
17,1159,40878.4,3065
17,1160,41659.3,3123
17,1158,42537.6,3189
17,1153,43315,3249
17,1157,44194.1,3315
17,1155,45074.5,3381
17,1154,45827.9,3438
17,1153,46648.5,3500
17,1164,47464.3,3562
17,1156,48290.9,3625
17,1161,49076.2,3686
17,1155,49774.9,3738
17,1160,50571.6,3799
17,1152,51224.2,3849
17,1149,51983.6,3907
17,1161,52946.6,3980
17,1151,53746.8,4040
17,1156,54559.5,4102
17,1154,55269.5,4157
17,1161,56055.8,4216
17,1147,56777.7,4270
17,1158,57536.4,4328
17,1154,58366,4391
17,1160,59157.1,4452
17,1148,59942.1,4511
17,1164,60733.7,4571
17,1156,61538.6,4632
17,1150,62398.8,4697
17,1159,63143.7,4754
17,1152,63927.2,4813
17,1153,64697,4871
17,1157,65518.9,4933
17,1157,66417.3,5001
17,1155,67255.6,5065
17,1161,68112.1,5130
17,1152,68912.5,5190
17,1156,69693.6,5249
17,1159,70580.9,5317
17,1165,71421.2,5381
17,1158,72240.6,5444
17,1159,73093.1,5509
17,1159,73878.2,5568
17,1164,74774.6,5636
17,1155,75534,5694
17,1152,76358.4,5757
17,1158,77144.3,5817
17,1164,78074.2,5887
17,1153,78812.4,5943
17,1148,79524.1,5996
17,1161,80398.6,6063
17,1153,81025.6,6111
17,1158,81809.9,6170
17,1159,82615.6,6231
17,1161,83605.4,6306
17,1157,84474.6,6372
17,1166,85399.5,6443
17,1160,86326.3,6513
17,1156,87056.6,6569
17,1154,87755.5,6622
17,1167,88677.8,6692
17,1153,89418.3,6748
17,1162,90383.7,6821
17,1160,91304.1,6891
17,1153,92120.4,6953
17,1156,93029.1,7022
17,1157,93827.7,7083
17,1161,94576,7139
17,1154,95361.6,7199
17,1171,96310.7,7271
17,1165,97239.6,7343
17,1153,98106.4,7408
17,1154,98968.1,7472
17,1162,99739.4,7530
17,1154,100480,7585
17,1151,101274,7645
17,1153,102052,7702
17,1159,102914,7768
17,1153,103654,7823
17,1157,104428,7882
17,1163,105273,7946
17,1147,105984,8000
17,1157,106811,8063
17,1148,107476,8113
17,1159,108317,8177
17,1163,109184,8243
17,1154,109919,8299
17,1149,110690,8357
17,1157,111590,8425
17,1158,112423,8488
17,1144,113032,8535
17,1149,113796,8590
17,1159,114600,8650
17,1159,115373,8707
17,1163,116359,8780
17,1155,117143,8839
17,1150,117955,8898
17,1146,118628,8947
17,1153,119553,9016
17,1150,120326,9073
17,1167,121217,9139
17,1155,122251,9215
17,1157,123143,9281
17,1153,123992,9343
17,1156,124956,9415
17,1152,125814,9478
17,1154,126525,9531
17,1155,127353,9593
17,1148,128225,9657
17,1161,129072,9721
17,1168,130105,9799
17,1160,131045,9869
17,1152,131876,9931
17,1158,132721,9993
17,1160,133530,10054
17,1157,134327,10112
17,1161,135237,10178
17,1159,136143,10246
17,1154,136986,10309
17,1151,137766,10367
17,1165,138752,10439
17,1162,139515,10495
17,1158,140310,10554
17,1162,141183,10619
17,1165,142141,10688
17,1158,143001,10753
17,1159,143861,10816
17,1154,144735,10880
17,1152,145585,10944
17,1152,146469,11011
17,1150,147237,11067
17,1152,148001,11124
17,1161,148977,11196
17,1152,149782,11255
18,1166,978.783,68
18,1169,1964.79,141
18,1158,2813.12,204
18,1153,3594.65,261
18,1163,4486.18,327
18,1157,5285.15,386
18,1158,6097.75,446
18,1162,6980.13,513
18,1153,7735.66,568
18,1157,8547.2,627
18,1155,9465.5,695
18,1155,10247.6,754
18,1160,11139.3,820
18,1160,12154.5,894
18,1158,13061.7,962
18,1155,14048.8,1031
18,1155,14864.2,1091
18,1154,15801.5,1161
18,1161,16792.1,1235
18,1151,17439.9,1283
18,1153,18214.4,1340
18,1164,19121,1406
18,1160,19987.7,1470
18,1152,20733.5,1525
18,1151,21453,1577
18,1164,22490.4,1655
18,1165,23453.2,1724
18,1156,24229.1,1782
18,1156,25048.5,1841
18,1153,25953.5,1907
18,1158,26780.1,1969
18,1153,27598.2,2030
18,1155,28386.9,2089
18,1162,29279.8,2155
18,1161,30216.2,2224
18,1162,31154.1,2293
18,1156,32063.3,2361
18,1161,32838.5,2419
18,1149,33640.4,2477
18,1154,34453.3,2533
18,1143,35118.8,2583
18,1156,35952.8,2643
18,1160,36827,2708
18,1160,37777.2,2778
18,1153,38494.3,2832
18,1156,39295.6,2891
18,1166,40265.8,2962
18,1156,41206.5,3031
18,1154,41983.8,3089
18,1156,42878.1,3156
18,1153,43733.1,3218
18,1160,44647,3285
18,1155,45452.4,3341
18,1156,46369.6,3410
18,1145,47121.2,3464
18,1153,47910.9,3522
18,1153,48641.3,3576
18,1158,49455.1,3637
18,1146,50213.5,3693
18,1151,50951.6,3749
18,1163,51781.2,3810
18,1155,52619.2,3872
18,1154,53452.5,3932
18,1160,54357.2,3999
18,1152,55217.3,4062
18,1155,56046.6,4122
18,1151,56843.1,4181
18,1157,57648,4240
18,1160,58514.9,4303
18,1152,59326.4,4363
18,1170,60296.9,4435
18,1157,61238.6,4504
18,1154,62052.9,4565
18,1160,63045,4636
18,1153,63871.8,4698
18,1154,64607.3,4751
18,1150,65285.8,4801
18,1152,66056.6,4858
18,1152,66813.4,4915
18,1159,67681.9,4978
18,1154,68452.2,5034
18,1153,69365.3,5101
18,1151,70211.7,5163
18,1151,71044.8,5223
18,1152,71890.6,5286
18,1156,72786.2,5352
18,1154,73655.4,5415
18,1158,74460,5475
18,1159,75368.3,5541
18,1151,76046.1,5591
18,1155,76802,5647
18,1153,77638.2,5708
18,1150,78513.5,5772
18,1160,79306.6,5830
18,1156,80151.1,5894
18,1157,80965,5955
18,1162,81765.2,6015
18,1154,82563.4,6073
18,1161,83496.1,6142
18,1150,84282.5,6200
18,1156,85166,6266
18,1153,85906.6,6321
18,1152,86716.1,6380
18,1158,87621.6,6447
18,1154,88429.6,6507
18,1156,89292.4,6572
18,1150,90118.5,6632
18,1162,90873.6,6689
18,1154,91689.2,6748
18,1156,92577.4,6813
18,1160,93466.5,6879
18,1162,94285.5,6940
18,1161,95119.4,7002
18,1147,95866.9,7057
18,1156,96683.8,7119
18,1150,97452,7175
18,1160,98274.5,7236
18,1147,99045.7,7291
18,1151,99867.1,7352
18,1156,100753,7417
18,1150,101544,7473
18,1158,102467,7541
18,1162,103275,7601
18,1161,104119,7664
18,1160,105040,7730
18,1153,105903,7794
18,1146,106654,7849
18,1157,107459,7908
18,1157,108338,7972
18,1155,109234,8037
18,1152,110038,8095
18,1159,110961,8165
18,1155,111762,8224
18,1150,112466,8277
18,1155,113236,8334
18,1147,114059,8395
18,1155,114949,8459
18,1167,115840,8525
18,1156,116643,8584
18,1156,117387,8638
18,1160,118292,8705
18,1161,119275,8777
18,1161,120181,8845
18,1156,121012,8904
18,1156,121949,8972
18,1158,122810,9036
18,1168,123868,9114
18,1163,124804,9183
18,1156,125558,9239
18,1162,126372,9300
18,1159,127228,9363
18,1157,128099,9426
18,1158,129043,9494
18,1151,129762,9547
18,1152,130606,9609
18,1154,131438,9671
18,1153,132212,9727
18,1166,133043,9787
18,1155,133966,9852
18,1161,134948,9921
18,1160,135778,9983
18,1163,136683,10051
18,1156,137559,10112
18,1152,138274,10164
18,1162,139134,10228
18,1160,140059,10295
18,1161,140966,10362
18,1165,141965,10434
18,1151,142841,10500
18,1154,143638,10558
18,1155,144557,10625
18,1152,145372,10686
18,1156,146309,10755
18,1168,147223,10823
18,1153,148090,10886
18,1158,149081,10960
18,1159,149949,11024
19,1168,952.244,59
19,1157,1949.91,119
19,1162,2938.26,189
19,1156,3878.38,255
19,1166,4703.36,317
19,1159,5645.18,387
19,1165,6554.47,456
19,1155,7362.7,514
19,1154,8113.26,571
19,1156,8942.98,631
19,1155,9750.47,690
19,1158,10629.8,754
19,1146,11375.5,808
19,1158,12291.2,877
19,1156,13034.8,931
19,1160,13907.8,996
19,1156,14769.3,1059
19,1152,15580.2,1118
19,1156,16408.1,1179
19,1162,17470.7,1257
19,1155,18276.3,1314
19,1156,19126,1377
19,1158,19939.3,1436
19,1153,20860.8,1503
19,1164,21700.5,1566
19,1154,22530.6,1628
19,1155,23293.3,1685
19,1151,24063.4,1742
19,1160,24877.4,1800
19,1159,25799,1868
19,1154,26482.6,1919
19,1152,27360.8,1982
19,1155,28049.2,2033
19,1160,28984.6,2102
19,1159,29827,2165
19,1159,30612.2,2224
19,1155,31438.9,2284
19,1156,32268.9,2345
19,1155,33063.9,2403
19,1155,33874.2,2464
19,1159,34688.4,2525
19,1164,35694.1,2598
19,1158,36590.6,2665
19,1146,37274.4,2716
19,1156,37944.8,2766
19,1162,38714.4,2824
19,1157,39547.3,2886
19,1155,40391.7,2949
19,1155,41282,3011
19,1156,42156.7,3076
19,1163,43035.9,3142
19,1163,43878.2,3204
19,1151,44870.8,3274
19,1148,45828.8,3342
19,1158,46637.8,3403
19,1161,47595.3,3475
19,1153,48515.9,3543
19,1146,49282.1,3600
19,1162,50266.1,3670
19,1156,51063.2,3730
19,1154,51968.9,3795
19,1155,52888,3854
19,1150,53667.9,3910
19,1148,54481.4,3971
19,1161,55514.6,4048
19,1165,56423.7,4115
19,1161,57360.2,4183
19,1154,58188.5,4245
19,1153,59031.6,4307
19,1157,59781.7,4362
19,1156,60672.5,4428
19,1161,61562.6,4494
19,1159,62421.6,4558
19,1162,63312.9,4625
19,1158,64172.7,4688
19,1158,65017.3,4750
19,1152,65781.1,4806
19,1156,66782.4,4879
19,1154,67656.3,4944
19,1158,68494.4,5007
19,1170,69436.4,5076
19,1160,70276.6,5140
19,1154,71000.4,5194
19,1160,71819.6,5255
19,1157,72672.4,5319
19,1153,73456.4,5378
19,1154,74180.2,5432
19,1153,75036.8,5497
19,1154,75781.3,5550
19,1152,76611,5611
19,1155,77308.6,5662
19,1159,78193.2,5728
19,1156,79025.7,5790
19,1158,79781.5,5847
19,1153,80514.6,5901
19,1156,81275.6,5957
19,1144,81880,6001
19,1155,82780.2,6068
19,1149,83655.6,6133
19,1160,84372.1,6186
19,1158,85176.6,6246
19,1153,85907.1,6301
19,1148,86660.6,6357
19,1169,87826.1,6433
19,1155,88624.2,6493
19,1158,89349.5,6546
19,1168,90279.9,6615
19,1156,91062.6,6673
19,1156,91938.3,6737
19,1150,92624.1,6787
19,1156,93437.3,6847
19,1158,94219.9,6906
19,1150,95016.8,6966
19,1162,95984.8,7038
19,1147,96779.5,7094
19,1151,97608.4,7156
19,1155,98526.3,7221
19,1163,99403.7,7286
19,1158,100281,7351
19,1163,101188,7419
19,1152,101912,7473
19,1159,102781,7536
19,1152,103655,7601
19,1161,104478,7662
19,1153,105293,7723
19,1160,106224,7793
19,1152,107063,7855
19,1164,108063,7930
19,1158,109033,8001
19,1162,109955,8070
19,1152,110715,8127
19,1160,111670,8198
19,1154,112490,8259
19,1155,113375,8324
19,1154,114190,8386
19,1154,114985,8445
19,1150,115723,8500
19,1155,116591,8565
19,1160,117435,8628
19,1147,118275,8691
19,1156,119238,8763
19,1160,120032,8822
19,1151,120671,8870
19,1154,121526,8934
19,1154,122279,8990
19,1156,123111,9053
19,1162,123874,9110
19,1159,124685,9171
19,1159,125622,9240
19,1154,126437,9301
19,1160,127320,9367
19,1156,128279,9436
19,1157,129094,9497
19,1155,129873,9555
19,1160,130685,9616
19,1158,131483,9675
19,1159,132356,9740
19,1160,133193,9803
19,1157,133955,9860
19,1150,134670,9913
19,1158,135517,9976
19,1152,136271,10033
19,1153,137001,10088
19,1167,137938,10158
19,1152,138656,10211
19,1155,139481,10271
19,1163,140465,10344
19,1156,141371,10409
19,1160,142278,10474
19,1159,143082,10534
19,1161,143986,10601
19,1158,144733,10658
19,1159,145591,10721
19,1161,146441,10784
19,1154,147182,10839
19,1154,147887,10892
19,1153,148719,10954
19,1155,149575,11017
20,1162,934.216,64
20,1158,1811.4,130
20,1158,2626.46,190
20,1153,3424.36,247
20,1161,4268.43,310
20,1163,5131.55,374
20,1158,5964.22,436
20,1161,6812.64,499
20,1157,7673.87,564
20,1162,8580.15,631
20,1153,9314.65,685
20,1153,10250.4,755
20,1161,11173,823
20,1165,12108.6,893
20,1151,12873.4,949
20,1156,13674.3,1007
20,1156,14428.7,1062
20,1155,15298.9,1127
20,1157,16252.4,1198
20,1154,17128.1,1261
20,1152,18081.1,1329
20,1150,18750.3,1379
20,1155,19674.5,1447
20,1155,20495.9,1509
20,1164,21439.4,1580
20,1164,22375.4,1650
20,1157,23252.5,1714
20,1154,24126.9,1775
20,1154,24993,1839
20,1155,25808.2,1899
20,1169,26747.6,1967
20,1162,27645.1,2035
20,1157,28469.1,2095
20,1157,29326,2158
20,1165,30241.7,2225
20,1148,30917.6,2274
20,1153,31739.8,2335
20,1157,32575.7,2397
20,1148,33314.2,2453
20,1158,34175.5,2517
20,1159,35174.5,2590
20,1149,35860.5,2641
20,1153,36564.1,2694
20,1154,37440,2758
20,1157,38345.7,2825
20,1151,39121.4,2883
20,1163,40034.1,2951
20,1154,40896.5,3015
20,1155,41689.6,3073
20,1156,42505.6,3135
20,1151,43267.1,3191
20,1159,44116.7,3255
20,1152,44896.7,3312
20,1151,45610.5,3365
20,1155,46424,3425
20,1157,47235.2,3485
20,1154,47989.6,3542
20,1163,48761.5,3598
20,1151,49580.3,3658
20,1157,50390.8,3718
20,1152,51203.6,3778
20,1149,51969.2,3835
20,1161,52652.4,3884
20,1152,53330.1,3934
20,1160,54329.6,4010
20,1159,55266.3,4079
20,1165,56163,4145
20,1155,57009.9,4209
20,1156,57853.4,4272
20,1155,58719.1,4336
20,1156,59579.4,4398
20,1155,60376.2,4457
20,1152,61172.3,4515
20,1158,61907.9,4570
20,1150,62516.7,4616
20,1150,63292.3,4674
20,1160,64260.4,4745
20,1155,65139.9,4809
20,1161,66078.9,4876
20,1153,66938.7,4939
20,1159,67839.3,5006
20,1160,68675.8,5065
20,1166,69718.3,5142
20,1156,70437.7,5195
20,1158,71366.9,5263
20,1161,72316.2,5333
20,1160,73251.4,5402
20,1155,73991.4,5458
20,1156,74812.8,5518
20,1159,75671.4,5578
20,1156,76471.5,5638
20,1155,77129.5,5687
20,1160,77933.7,5746
20,1162,78773.1,5808
20,1156,79503.5,5863
20,1148,80249.3,5919
20,1146,80903.7,5968
20,1162,81671.1,6021
20,1157,82574.2,6087
20,1162,83452.1,6152
20,1151,84225.5,6210
20,1152,85044.7,6271
20,1144,85728.6,6322
20,1148,86496.4,6380
20,1156,87475.3,6453
20,1152,88284.8,6514
20,1155,88992.5,6566
20,1160,89888.7,6632
20,1145,90674.6,6690
20,1158,91494.5,6752
20,1151,92283.8,6810
20,1163,93250.4,6881
20,1154,94094.5,6944
20,1149,94917.1,7003
20,1152,95809.1,7068
20,1152,96682.6,7133
20,1160,97499.7,7193
20,1154,98389.6,7259
20,1156,99280.4,7324
20,1163,100171,7390
20,1159,101006,7452
20,1157,101917,7521
20,1162,102796,7587
20,1153,103577,7642
20,1159,104436,7704
20,1161,105280,7765
20,1164,106266,7837
20,1160,107265,7911
20,1158,108077,7969
20,1160,108952,8035
20,1155,109742,8093
20,1154,110577,8153
20,1162,111312,8208
20,1152,112171,8271
20,1150,113026,8334
20,1153,113859,8395
20,1167,114717,8459
20,1156,115577,8522
20,1163,116501,8591
20,1156,117390,8657
20,1167,118436,8736
20,1158,119283,8798
20,1153,120201,8866
20,1153,121006,8926
20,1156,121903,8993
20,1161,122795,9059
20,1150,123669,9121
20,1161,124603,9192
20,1154,125372,9249
20,1154,126169,9309
20,1158,127139,9378
20,1156,128076,9446
20,1158,129077,9520
20,1155,129796,9572
20,1156,130704,9639
20,1160,131576,9702
20,1163,132357,9759
20,1156,133201,9821
20,1155,134075,9884
20,1157,134950,9949
20,1157,135744,10008
20,1161,136594,10072
20,1159,137356,10129
20,1153,138170,10188
20,1166,139223,10266
20,1152,139885,10315
20,1154,140686,10375
20,1156,141451,10431
20,1163,142360,10498
20,1156,143153,10556
20,1163,144217,10635
20,1158,145082,10700
20,1158,145950,10764
20,1160,146786,10826
20,1156,147450,10875
20,1156,148328,10939
20,1156,149257,11008
1,1155,767.612,51
1,1159,1555.74,109
1,1159,2403.47,173
1,1153,3209.71,234
1,1157,4096.69,300
1,1161,5036.62,371
1,1159,5883.28,434
1,1162,6710.49,496
1,1161,7619.49,564
1,1162,8529.13,632
1,1157,9378.94,695
1,1154,10267.1,761
1,1150,10914,810
1,1164,11618.2,862
1,1164,12497,928
1,1150,13170.5,979
1,1161,13900,1033
1,1149,14637.1,1089
1,1143,15475.9,1152
1,1158,16358.4,1218
1,1151,17043.1,1269
1,1161,17864.4,1330
1,1158,18636.9,1388
1,1163,19438.5,1448
1,1147,20267.2,1510
1,1155,21086.3,1572
1,1155,21994.4,1640
1,1154,22698.3,1693
1,1155,23514.2,1755
1,1152,24472.5,1827
1,1153,25234.5,1884
1,1151,26062.2,1946
1,1148,26727.2,1996
1,1151,27474.8,2052
1,1157,28296.9,2113
1,1153,29084.4,2172
1,1160,29993.1,2239
1,1158,30757.8,2297
1,1155,31460.3,2350
1,1154,32253.5,2409
1,1155,32956.8,2462
1,1160,33808.1,2526
1,1151,34620.5,2587
1,1161,35483.2,2652
1,1153,36246.3,2709
1,1162,36935.6,2761
1,1153,37781,2825
1,1158,38617.2,2888
1,1154,39400.7,2946
1,1159,40385.4,3019
1,1166,41366.6,3092
1,1151,42064.7,3144
1,1161,42963.5,3212
1,1153,43713.1,3268
1,1153,44590.5,3334
1,1150,45355,3391
1,1148,46094.5,3446
1,1159,46991,3513
1,1156,47782.9,3573
1,1151,48591.2,3633
1,1155,49425.2,3696
1,1150,50216.4,3755
